clarity,price,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,carat,depth,table,x,y,z
5,2143,0,0,1,0,0,0,0,1,0,0,0,0,-0.41409144319317787,0.8894038936438425,-1.0944652232876433,-0.30074331026965406,-0.322488506963383,-0.20722152070008112
4,5604,0,0,1,0,0,0,0,0,0,0,0,1,0.8826214665283412,0.04726062044106589,-0.5636623417926769,0.9434539229169286,1.0215650712936755,0.963162520862213
4,4199,0,0,0,1,0,0,0,0,0,0,1,0,0.4999848702170734,-1.1457756832628618,0.6748777150289074,0.719677442127975,0.6607453187414447,0.5296869499132149
1,3749,1,0,0,0,0,0,0,0,0,1,0,0,0.4999848702170734,3.205297894951471,-0.20979375412936802,0.5585583759599279,0.4713149486515238,0.9342641494656124
6,1367,0,0,1,0,0,0,1,0,0,0,0,0,-0.8179856281884051,-0.30363241006009023,-1.0944652232876433,-0.8646600418578171,-0.8366566543503116,-0.8718840628218777
4,978,0,0,1,0,0,1,0,0,0,0,0,0,-0.9880463376600797,-0.5141682283607819,-0.6521294887085057,-1.1063386411098868,-1.0892304811368732,-1.1319694053912766
3,2893,0,0,1,0,0,0,0,1,0,0,0,0,-0.09522761293378787,0.5385108631426865,-0.20979375412936802,0.048347999761114084,0.09245420847168191,0.1395589360591168
3,639,0,0,0,1,0,0,1,0,0,0,0,0,-1.0305615150279983,-2.19845477476633,0.23254198044976965,-1.1331918188045613,-1.1794354192749303,-1.3487071908657753
2,5543,0,0,0,1,0,1,0,0,0,0,0,0,0.45746969284915473,0.8192252875436103,0.6748777150289074,0.630166849812393,0.5976018620448041,0.7175263639911144
2,7463,0,0,1,0,0,0,0,0,1,0,0,0,1.052682176000016,-0.5843468344610141,0.6748777150289074,1.1314261667796497,1.1839339599421788,1.0643068207503117
3,4869,0,0,1,0,0,0,0,0,0,0,1,0,0.7763335231085444,-1.7072045320647147,-0.6521294887085057,0.9971602783062771,1.0396060589212865,0.7753231067843142
5,453,0,0,1,0,0,0,0,0,0,0,0,1,-1.0305615150279983,0.04726062044106589,-1.536800957866781,-1.2048002926570265,-1.206496900716348,-1.1897661481844763
3,7569,0,0,1,0,0,0,1,0,0,0,0,0,0.43621210416519535,0.25779643874176256,-0.20979375412936802,0.5854115536546025,0.615642849672416,0.6308312498013147
4,2297,0,0,0,1,0,0,1,0,0,0,0,0,-0.4566066205610965,0.32797504484199475,0.23254198044976965,-0.3365475471958867,-0.3856319636600236,-0.32281500628648063
1,4582,0,0,1,0,0,0,0,0,1,0,0,0,0.4999848702170734,0.04726062044106589,-1.0944652232876433,0.6570200275070677,0.7058477878104733,0.6886279925945138
1,14428,0,0,0,1,0,0,0,0,0,0,1,0,2.583228561245087,0.25779643874176256,-0.6521294887085057,2.1339448007141613,2.104024328950367,2.1479957481228062
2,682,0,1,0,0,0,0,1,0,0,0,0,0,-0.8392432168723644,1.7315471668466191,-0.6521294887085057,-0.9541706341733983,-0.9358820863021744,-0.7707397629337784
2,1087,0,0,0,1,0,0,1,0,0,0,0,0,-0.6904400960846492,-1.7072045320647147,-0.6521294887085057,-0.5871772056795141,-0.6111443090051676,-0.7418413915371785
3,1771,0,1,0,0,0,0,1,0,0,0,0,0,-0.5416369752969337,-1.0755970771626298,1.5595491841871827,-0.4081560210483519,-0.36759097603241164,-0.4962052346660799
1,4038,0,0,0,1,0,0,0,0,1,0,0,0,0.45746969284915473,0.25779643874176256,1.5595491841871827,0.5854115536546025,0.4893559362791349,0.573034507008115
2,516,0,0,1,0,0,0,1,0,0,0,0,0,-1.009303926344039,0.32797504484199475,-1.536800957866781,-1.2048002926570265,-1.1974764069025414,-1.1608677767878766
4,721,0,1,0,0,0,0,0,0,1,0,0,0,-0.9455311602921611,-2.19845477476633,1.3383813168976137,-0.9899748710996309,-0.9449025801159808,-1.1753169624861761
6,9474,0,0,0,0,1,0,0,1,0,0,0,0,0.45746969284915473,0.749046681443378,0.6748777150289074,0.5764604944230445,0.6336838373000272,0.7030771782928135
2,547,0,0,1,0,0,0,1,0,0,0,0,0,-1.0305615150279983,-0.16327519785962577,-1.0944652232876433,-1.1958492334254687,-1.1794354192749303,-1.1897661481844763
0,2383,0,0,0,1,0,0,0,0,1,0,0,0,0.6913031683727076,-0.9352398649621702,0.6748777150289074,0.8807965082960213,0.8501756888313656,-5.1054954724237565
7,1097,0,0,0,1,0,0,1,0,0,0,0,0,-1.0518191037119577,0.11743922654129811,0.23254198044976965,-1.2764087665094919,-1.3237633202958226,-1.276461262374276
2,5353,0,0,0,1,0,0,0,0,0,0,1,0,0.8826214665283412,-0.09309659175939355,0.23254198044976965,1.0419155744640678,1.0035240836660635,1.0065100779571132
2,2782,0,0,1,0,0,1,0,0,0,0,0,0,-0.1590003789856659,-0.6545254405612463,-0.20979375412936802,0.03044588129799738,0.020290257961235767,-0.04828047801878211
4,14674,0,0,0,1,0,0,0,0,1,0,0,0,1.5203491270471212,0.32797504484199475,0.23254198044976965,1.4536642991157422,1.4094463052873227,1.4688840203027098
2,2610,0,0,0,0,1,0,1,0,0,0,0,0,-0.1590003789856659,-2.6897050174679507,0.23254198044976965,0.17366282900292784,0.20972062805115668,-0.13497559220858174
2,10832,0,0,1,0,0,0,0,0,0,1,0,0,1.6904098365187958,-0.16327519785962577,-0.20979375412936802,1.6147833652837895,1.6800611197014954,1.6133758772857099
2,3023,0,0,0,0,1,0,0,1,0,0,0,0,-0.13774279030170655,-0.30363241006009023,-0.6521294887085057,0.048347999761114084,0.10147470228548748,0.03841463617101753
3,9073,0,0,1,0,0,0,0,1,0,0,0,0,0.9463942325802193,-0.233453803959858,-0.20979375412936802,1.1224751075480917,1.0215650712936755,1.0354084493537123
4,832,0,0,0,0,1,1,0,0,0,0,0,0,-0.9242735716082017,-1.9177403503654062,-0.20979375412936802,-0.9094153380156077,-0.8907796172331458,-1.0741726625980768
3,7135,0,0,0,0,1,0,0,1,0,0,0,0,0.45746969284915473,1.4508327424456904,-1.0944652232876433,0.5227541390336952,0.5885813682309985,0.7464247353877136
5,1036,0,0,1,0,0,0,0,1,0,0,0,0,-0.8179856281884051,0.25779643874176256,-1.0944652232876433,-0.8557089826262592,-0.8456771481641171,-0.8140873200286779
3,1063,0,0,1,0,0,1,0,0,0,0,0,0,-0.9455311602921611,0.5385108631426865,-1.0944652232876433,-1.0526322857205381,-1.1072714687644842,-1.0163759198048772
4,4032,0,0,1,0,0,0,0,0,0,0,0,1,0.43621210416519535,0.398153650942222,-0.6521294887085057,0.630166849812393,0.5885813682309985,0.6597296211979146
4,3239,0,1,0,0,0,1,0,0,0,0,0,0,-0.20151555635358462,-2.7598836235681827,1.117213449608045,0.11100541438202056,0.12853618372690498,-0.20722152070008112
5,2591,0,0,1,0,0,0,0,0,0,0,1,0,-0.1590003789856659,-0.30363241006009023,-0.6521294887085057,0.039396940529555335,0.06539272703026441,0.023965450472717267
2,4692,0,0,0,0,1,0,0,0,0,1,0,0,0.542500047584992,1.2402969241449986,-0.20979375412936802,0.6659710867386257,0.6427043311138335,0.818670663879213
1,3756,0,1,0,0,0,0,0,0,0,0,0,1,0.45746969284915473,-1.5668473198642503,2.0018849187663204,0.6212157905808351,0.6607453187414447,0.42854265002511555
4,1632,0,0,1,0,0,0,0,0,1,0,0,0,-0.6054097413488118,-1.9177403503654062,0.6748777150289074,-0.4260581395114678,-0.4036729512876347,-0.6117987202524794
3,2002,0,0,1,0,0,0,0,1,0,0,0,0,-0.3928338545092185,0.46833225704245424,-1.0944652232876433,-0.2738901325749794,-0.2503245564529369,-0.20722152070008112
3,1002,0,0,1,0,0,1,0,0,0,0,0,0,-0.9880463376600797,-0.5843468344610141,-1.0944652232876433,-1.0973875818783287,-1.1343329502059016,-1.1608677767878766
3,6389,0,0,0,0,1,0,0,0,1,0,0,0,0.43621210416519535,1.4508327424456904,0.23254198044976965,0.5227541390336952,0.5615198867895811,0.7319755496894139
6,571,0,0,0,0,1,0,0,0,0,0,1,0,-1.0305615150279983,0.32797504484199475,1.117213449608045,-1.2764087665094919,-1.2696403574129878,-1.233113705279376
4,14105,0,0,0,1,0,0,0,0,1,0,0,0,1.4990915383631618,-0.3738110161603174,0.6748777150289074,1.4268111214210684,1.4725897619839634,1.382188906112911
2,7314,0,0,0,1,0,0,0,0,0,0,0,1,1.5203491270471212,-2.3388119869667947,1.117213449608045,1.6595386614415801,1.6259381568186613,1.2665954205265113
2,1383,0,0,1,0,0,0,0,1,0,0,0,0,-0.5841521526648524,0.1876178326415303,-1.0944652232876433,-0.5245197910586077,-0.5028983832394984,-0.4962052346660799
1,4626,0,0,0,1,0,1,0,0,0,0,0,0,0.43621210416519535,-2.408990593067027,1.5595491841871827,0.7733837975173234,0.7329092692518908,0.42854265002511555
4,424,0,0,1,0,0,0,0,0,0,0,0,1,-1.0305615150279983,-0.3738110161603174,-1.0944652232876433,-1.2137513518885845,-1.206496900716348,-1.233113705279376
6,665,0,0,1,0,0,0,0,0,0,1,0,0,-1.0518191037119577,-0.30363241006009023,-0.20979375412936802,-1.2585066480463751,-1.2335583821577645,-1.2620120766759757
3,1633,0,0,1,0,0,1,0,0,0,0,0,0,-0.6054097413488118,-0.022917985659161342,-0.6521294887085057,-0.5424219095217236,-0.5209393708671095,-0.5251036060626798
4,2525,0,0,1,0,0,0,0,0,0,0,1,0,-0.18025796766962526,-0.5843468344610141,-1.0944652232876433,0.06625011822422999,0.07441322084406997,-0.004932920923882611
3,757,0,0,1,0,0,0,0,1,0,0,0,0,-1.0305615150279983,0.11743922654129811,-1.0944652232876433,-1.2137513518885845,-1.206496900716348,-1.1897661481844763
6,3461,0,0,0,0,1,0,0,1,0,0,0,0,-0.18025796766962526,0.04726062044106589,-1.0944652232876433,-0.014309414859793186,0.0383312455888469,0.023965450472717267
3,1754,0,0,1,0,0,0,1,0,0,0,0,0,-0.5416369752969337,-0.022917985659161342,-1.0944652232876433,-0.4350091987430258,-0.41269344510144107,-0.4239593061745799
2,4418,0,0,0,1,0,0,0,1,0,0,0,0,0.45746969284915473,0.32797504484199475,0.6748777150289074,0.6391179090439518,0.5615198867895811,0.6452804354996143
4,2171,0,0,1,0,0,0,1,0,0,0,0,0,-0.41409144319317787,-0.5141682283607819,-0.6521294887085057,-0.2559880141118627,-0.23228356882532572,-0.29391663488988073
3,1080,0,0,0,1,0,0,0,1,0,0,0,0,-0.8392432168723644,-0.5141682283607819,0.23254198044976965,-0.8378068641631424,-0.9088206048607578,-0.9152316199167778
2,1318,0,1,0,0,0,0,0,1,0,0,0,0,-0.4353490318771372,-1.5668473198642503,2.0018849187663204,-0.24703695488030478,-0.20522208738390824,-0.39506093477798065
1,4311,0,0,0,0,1,0,1,0,0,0,0,0,0.43621210416519535,0.11743922654129811,0.6748777150289074,0.5943626128861604,0.6336838373000272,0.6308312498013147
2,1593,0,0,1,0,0,0,0,1,0,0,0,0,-0.6054097413488118,-0.44398962226054967,-1.0944652232876433,-0.45291131720614247,-0.511918877053304,-0.5251036060626798
4,807,0,0,1,0,0,0,0,0,0,0,1,0,-0.754212862136527,0.04726062044106589,-1.0944652232876433,-0.7482962718475613,-0.7284107285846424,-0.727392205838879
4,3466,0,1,0,0,0,0,1,0,0,0,0,0,-0.13774279030170655,-1.9177403503654062,1.5595491841871827,0.1378585920766952,0.17363865279593363,-0.07717884941538199
4,4209,0,0,0,1,0,1,0,0,0,0,0,0,0.03231791916996822,0.398153650942222,0.23254198044976965,0.24527130285539306,0.19167964042354557,0.26960160734381655
2,5763,0,0,1,0,0,0,0,0,0,0,1,0,0.8613638778443818,-1.0054184710624023,-0.6521294887085057,1.0240134560009517,1.1207905032455383,0.9198149637673129
3,940,0,0,1,0,0,1,0,0,0,0,0,0,-0.9880463376600797,-0.5843468344610141,-0.6521294887085057,-1.1063386411098868,-1.0982509749506786,-1.1464185910895761
4,932,0,0,1,0,0,0,0,0,1,0,0,0,-0.9242735716082017,0.8192252875436103,-0.20979375412936802,-1.0078769895627475,-1.05314850588165,-0.9441299913133777
5,1835,0,0,1,0,0,0,0,0,1,0,0,0,-0.5841521526648524,0.25779643874176256,-0.20979375412936802,-0.5334708502901657,-0.5209393708671095,-0.4962052346660799
1,787,0,0,1,0,0,0,0,0,0,1,0,0,-0.8179856281884051,-0.6545254405612463,-0.20979375412936802,-0.7930515680053519,-0.8366566543503116,-0.8718840628218777
3,720,0,0,1,0,0,0,0,0,1,0,0,0,-1.009303926344039,0.04726062044106589,-0.20979375412936802,-1.168996055730794,-1.2155173945301534,-1.1753169624861761
2,6196,0,0,0,0,1,1,0,0,0,0,0,0,0.43621210416519535,-1.0054184710624023,0.23254198044976965,0.6391179090439518,0.6878068001828622,0.5296869499132149
3,6666,0,0,0,0,1,0,1,0,0,0,0,0,0.45746969284915473,-0.9352398649621702,0.23254198044976965,0.6659710867386257,0.7058477878104733,0.5585853213098148
5,981,0,1,0,0,0,0,1,0,0,0,0,0,-0.8392432168723644,-2.8300622296684104,2.0018849187663204,-0.8109536864684678,-0.7644927038398655,-1.0597234768997772
2,5872,0,0,0,1,0,1,0,0,0,0,0,0,0.5850152249529108,0.04726062044106589,1.5595491841871827,0.7554816790542076,0.7329092692518908,0.7464247353877136
2,5367,0,0,0,0,1,0,0,0,0,1,0,0,0.5850152249529108,-0.9352398649621702,0.23254198044976965,0.8449922713697887,0.9042986517142007,0.7464247353877136
1,4803,0,0,1,0,0,0,0,0,1,0,0,0,0.45746969284915473,-0.233453803959858,-0.20979375412936802,0.6391179090439518,0.6787863063690567,0.6308312498013147
3,373,0,0,0,0,1,1,0,0,0,0,0,0,-1.1793646358157137,-0.233453803959858,1.117213449608045,-1.5628426619193523,-1.5582961594547722,-1.565444976340274
4,3763,0,0,0,1,0,0,0,0,0,0,1,0,0.43621210416519535,-1.0054184710624023,2.0018849187663204,0.6570200275070677,0.615642849672416,0.500788578516615
3,6666,0,0,0,0,1,0,1,0,0,0,0,0,0.45746969284915473,0.8192252875436103,0.23254198044976965,0.5675094351914866,0.5976018620448041,0.6886279925945138
1,2708,0,0,0,0,1,1,0,0,0,0,0,0,0.011060330486008872,1.380654136345463,-0.20979375412936802,0.12890753284513726,0.1555976651683225,0.31294916443871607
6,626,0,0,0,0,1,0,0,0,0,1,0,0,-1.0518191037119577,0.398153650942222,-0.6521294887085057,-1.3122130034357244,-1.278660851226794,-1.2475628909776761
1,16147,0,0,1,0,0,0,0,0,0,0,1,0,2.9658651575563555,0.46833225704245424,-0.6521294887085057,2.2682106891875335,2.320516180481705,2.3647335335973056
4,840,0,0,0,0,1,0,0,0,1,0,0,0,-0.881758394240283,1.2402969241449986,0.6748777150289074,-1.0257791080258636,-1.0080460368126205,-0.8863332485201779
5,688,0,0,0,1,0,1,0,0,0,0,0,0,-1.200622224499673,-1.9879189564656385,1.117213449608045,-1.5180873657615612,-1.6033986285238009,-1.7099368333232736
3,17497,0,1,0,0,0,0,0,0,0,0,1,0,2.583228561245087,2.292976015648467,-0.20979375412936802,1.9012172606936495,2.040880872253726,2.335835162200706
5,730,0,0,0,1,0,0,0,0,1,0,0,0,-1.009303926344039,-1.0755970771626298,1.117213449608045,-1.168996055730794,-1.152373937833513,-1.2475628909776761
4,1203,0,0,0,0,1,0,0,0,1,0,0,0,-0.6904400960846492,-0.865061258861938,0.8518120088605617,-0.6229814426057468,-0.5840828275637501,-0.6840446487439787
4,8558,0,0,1,0,0,0,0,0,0,1,0,0,1.1377125307358533,-1.7072045320647147,-0.20979375412936802,1.3014962921792539,1.3463028485906823,1.0643068207503117
6,2139,0,0,1,0,0,0,0,0,0,0,0,1,-0.1590003789856659,0.46833225704245424,0.23254198044976965,-0.014309414859793186,0.029310751775041336,0.0673130075676174
4,1035,0,0,0,1,0,0,0,0,1,0,0,0,-0.8392432168723644,-1.2159542893630941,-0.20979375412936802,-0.8020026272369098,-0.8907796172331458,-0.9585791770116773
3,471,0,0,0,0,1,0,0,0,1,0,0,0,-1.073076692395917,-0.022917985659161342,-0.6521294887085057,-1.3032619442041664,-1.2876813450405995,-1.2909104480725757
7,898,0,0,1,0,0,0,0,0,1,0,0,0,-1.009303926344039,-0.022917985659161342,-0.20979375412936802,-1.1958492334254687,-1.1794354192749303,-1.1753169624861761
2,6973,0,0,0,0,1,0,0,1,0,0,0,0,0.8613638778443818,0.6788680753431509,0.23254198044976965,0.907649685990696,0.8952781579003942,0.9920608922588122
7,12943,0,0,1,0,0,0,0,0,1,0,0,0,1.265258062839609,-0.7948826527617058,-1.0944652232876433,1.3283494698739287,1.391405317659711,1.2376970491299109
3,1591,0,0,1,0,0,0,0,1,0,0,0,0,-0.5841521526648524,-0.022917985659161342,-0.6521294887085057,-0.5066176725954911,-0.49387788942569283,-0.4962052346660799
1,3465,0,1,0,0,0,0,0,0,0,0,1,0,0.9676518212641786,-0.865061258861938,2.8865563879245957,1.0598176929271843,0.9854830960384523,0.8909165923707136
2,4916,0,0,0,1,0,0,0,0,1,0,0,0,0.45746969284915473,-0.16327519785962577,0.6748777150289074,0.630166849812393,0.6787863063690567,0.6308312498013147
2,4813,0,0,0,0,1,0,1,0,0,0,0,0,0.47872728153311406,-0.865061258861938,2.4442206533454582,0.6749221459701844,0.7329092692518908,0.5874836927064145
4,776,0,0,1,0,0,0,0,0,1,0,0,0,-1.0518191037119577,0.1876178326415303,-1.536800957866781,-1.2316534703517013,-1.2876813450405995,-1.233113705279376
3,734,0,0,1,0,0,1,0,0,0,0,0,0,-1.0305615150279983,-0.16327519785962577,-0.6521294887085057,-1.2137513518885845,-1.188455913088736,-1.204215333882776
1,5006,0,0,1,0,0,1,0,0,0,0,0,0,0.45746969284915473,-0.09309659175939355,-0.20979375412936802,0.6570200275070677,0.6246633434862217,0.6308312498013147
3,6787,0,0,0,0,1,0,0,1,0,0,0,0,0.45746969284915473,0.9595824997440747,0.23254198044976965,0.6033136721177191,0.5615198867895811,0.7030771782928135
5,514,0,0,1,0,0,0,0,0,0,1,0,0,-1.0943342810798762,-0.3738110161603174,-1.0944652232876433,-1.3838214772881896,-1.3598452955510458,-1.3920547479606755
4,4053,0,0,1,0,0,0,1,0,0,0,0,0,-0.18025796766962526,-0.44398962226054967,-0.20979375412936802,0.012543762834881471,0.047351739402653276,-0.01938210662218223
1,1234,0,0,0,0,1,0,1,0,0,0,0,0,-0.4566066205610965,0.9595824997440747,0.23254198044976965,-0.39025390258523524,-0.36759097603241164,-0.2650182634932809
3,971,0,0,0,1,0,0,1,0,0,0,0,0,-0.9030159829242423,-1.0755970771626298,0.23254198044976965,-0.9362685157102824,-0.9719640615573975,-1.045274291201477
7,15306,0,0,0,0,1,1,0,0,0,0,0,0,0.47872728153311406,0.6788680753431509,-0.20979375412936802,0.5675094351914866,0.6607453187414447,0.7030771782928135
2,687,0,1,0,0,0,0,0,1,0,0,0,0,-0.8392432168723644,1.310475530245231,-0.6521294887085057,-0.981023811868073,-0.9449025801159808,-0.8285365057269782
2,1784,0,0,1,0,0,0,1,0,0,0,0,0,-0.499121797929015,0.749046681443378,0.23254198044976965,-0.37235178412211933,-0.42171393891524667,-0.308365820588181
1,2057,0,0,0,0,1,0,0,0,1,0,0,0,-0.20151555635358462,-0.7948826527617058,0.23254198044976965,-0.005358355628235232,0.0383312455888469,-0.07717884941538199
3,3756,0,0,1,0,0,0,0,1,0,0,0,0,0.03231791916996822,-0.022917985659161342,-0.20979375412936802,0.2184181251607184,0.2638435909339909,0.24070323594721668
2,2239,0,0,0,1,0,0,0,1,0,0,0,0,-0.20151555635358462,-0.3738110161603174,0.6748777150289074,-0.02326047409135114,-0.07893517399062788,-0.0916280351136816
3,702,0,0,1,0,0,0,1,0,0,0,0,0,-1.009303926344039,-0.022917985659161342,-0.6521294887085057,-1.177947114962352,-1.1613944316473184,-1.1608677767878766
3,3192,0,1,0,0,0,0,0,0,0,1,0,0,0.24489380600956145,1.4508327424456904,0.6748777150289074,0.2363202436238351,0.20972062805115668,0.4140934643268153
2,16901,0,0,0,0,1,0,0,0,0,1,0,0,2.583228561245087,0.6086894692429187,0.6748777150289074,1.9907278530092316,2.0318603784399207,2.1046481910279073
2,1333,0,1,0,0,0,1,0,0,0,0,0,0,-0.6266673300327711,1.4508327424456904,1.117213449608045,-0.6498346203004215,-0.6291852966327787,-0.4817560489677796
3,1838,0,0,1,0,0,0,1,0,0,0,0,0,-0.4353490318771372,0.32797504484199475,0.23254198044976965,-0.3365475471958867,-0.30444751933577185,-0.2794674491915811
4,8864,0,0,1,0,0,0,0,0,1,0,0,0,0.8826214665283412,0.04726062044106589,-1.0944652232876433,0.9703071006116024,1.030585565107481,1.0065100779571132
1,4067,0,0,1,0,0,1,0,0,0,0,0,0,0.24489380600956145,0.6086894692429187,-1.536800957866781,0.442194605949672,0.4713149486515238,0.5296869499132149
2,3966,0,0,1,0,0,0,1,0,0,0,0,0,0.05357550785392733,0.11743922654129811,-0.6521294887085057,0.24527130285539306,0.2638435909339909,0.26960160734381655
3,1841,0,0,0,1,0,0,0,0,1,0,0,0,-0.37157626582525916,-0.5843468344610141,0.6748777150289074,-0.1843795402593983,-0.22326307501151937,-0.2650182634932809
2,756,0,0,0,0,1,0,0,1,0,0,0,0,-0.8392432168723644,0.25779643874176256,1.117213449608045,-0.9541706341733983,-0.9268615924883689,-0.9007824342184776
7,891,0,0,1,0,0,0,0,0,1,0,0,0,-1.0305615150279983,0.04726062044106589,-0.6521294887085057,-1.249555588814817,-1.224537888343959,-1.2186645195810761
2,2656,0,0,1,0,0,0,1,0,0,0,0,0,-0.20151555635358462,0.6086894692429187,-1.0944652232876433,-0.09486894794381637,-0.06089418636301594,-0.004932920923882611
3,910,0,1,0,0,0,0,1,0,0,0,0,0,-0.8179856281884051,0.9595824997440747,2.8865563879245957,-0.981023811868073,-0.9629435677435919,-0.8718840628218777
7,10032,0,0,0,0,1,0,0,1,0,0,0,0,0.4999848702170734,0.749046681443378,-0.20979375412936802,0.6033136721177191,0.6697658125552503,0.7319755496894139
6,2741,0,0,1,0,0,0,0,0,0,1,0,0,-0.18025796766962526,-0.6545254405612463,-0.6521294887085057,0.021494822066439427,0.09245420847168191,-0.01938210662218223
1,838,0,0,0,1,0,0,1,0,0,0,0,0,-0.7967280395044457,-1.1457756832628618,0.23254198044976965,-0.7303941533844447,-0.773513197653671,-0.857434877123578
1,17554,0,0,0,1,0,0,0,0,0,1,0,0,2.9658651575563555,-0.022917985659161342,0.23254198044976965,2.375623399966232,2.3024751928540925,2.3213859765024054
3,802,0,0,0,1,0,0,0,1,0,0,0,0,-1.0305615150279983,-1.4264901076637857,0.23254198044976965,-1.1152897003414446,-1.1704149254611247,-1.2620120766759757
1,3712,0,0,0,1,0,0,0,0,0,0,1,0,0.43621210416519535,-0.09309659175939355,0.6748777150289074,0.5496073167283698,0.615642849672416,0.573034507008115
1,3931,0,0,0,1,0,0,0,1,0,0,0,0,0.6062728136368701,-1.2861328954633262,0.23254198044976965,0.916600745222254,0.8411551950175601,0.6886279925945138
3,1107,0,0,1,0,0,0,0,1,0,0,0,0,-0.8179856281884051,0.04726062044106589,-0.20979375412936802,-0.8378068641631424,-0.8817591234193403,-0.8429856914252778
1,2642,0,1,0,0,0,1,0,0,0,0,0,0,-0.05271243556586917,1.4508327424456904,0.23254198044976965,0.048347999761114084,0.07441322084406997,0.24070323594721668
5,2789,0,0,0,1,0,0,1,0,0,0,0,0,-0.35031867714129983,0.25779643874176256,-0.20979375412936802,-0.22018377718563012,-0.28640653170815994,-0.22167070639838138
3,10964,0,0,1,0,0,0,0,0,0,0,1,0,1.6478946591508772,-0.9352398649621702,0.23254198044976965,1.6326854837469054,1.6800611197014954,1.4977823916993105
